Code,Date,Open,High,Low,Close,Volume
ACC,2016-08-16 09:15:00, 1658.55, 1660, 1653.6, 1659.75, 1820
ACC,2016-08-16 09:16:00, 1660, 1665, 1660, 1663.75, 2395
ACC,2016-08-16 09:17:00, 1663.95, 1665.95, 1661.9, 1665.95, 1205
ACC,2016-08-16 09:18:00, 1665.45, 1667.3, 1663.55, 1667.3, 1611
ACC,2016-08-16 09:19:00, 1667.5, 1668.45, 1662.05, 1663.35, 1838
ACC,2016-08-16 09:20:00, 1663.35, 1663.5, 1661.75, 1663.4, 2329
ACC,2016-08-16 09:21:00, 1663.4, 1666.8, 1662.9, 1662.95, 1752
ACC,2016-08-16 09:23:00, 1659.6, 1663.1, 1658.4, 1659.9, 1204
ACC,2016-08-16 09:22:00, 1662.95, 1663.35, 1658.1, 1659.3, 781
ACC,2016-08-16 09:24:00, 1659.9, 1662.65, 1658.25, 1661.8, 622
ACC,2016-08-16 09:25:00, 1661.8, 1661.8, 1656.2, 1656.2, 264
ACC,2016-08-16 09:27:00, 1660.7, 1661.45, 1659.95, 1660.75, 166
ACC,2016-08-16 09:26:00, 1656.7, 1663, 1656.7, 1660.65, 805
ACC,2016-08-16 09:28:00, 1660.75, 1662, 1660.75, 1662, 950
ACC,2016-08-16 09:29:00, 1661.45, 1662.8, 1660.85, 1662.8, 1526
ACC,2016-08-16 09:30:00, 1662.65, 1662.65, 1661.25, 1661.4, 342
ACC,2016-08-16 09:31:00, 1661.75, 1661.75, 1661, 1661.45, 328
ACC,2016-08-16 09:32:00, 1661.45, 1661.45, 1660, 1660, 188
ACC,2016-08-16 09:33:00, 1660, 1660.4, 1655.4, 1656, 848
ACC,2016-08-16 09:34:00, 1655.7, 1658.6, 1655.7, 1658.6, 375
ACC,2016-08-16 09:35:00, 1658.45, 1658.6, 1657.6, 1657.6, 337
ACC,2016-08-16 09:36:00, 1657.6, 1659.3, 1656.15, 1657.5, 365
ACC,2016-08-16 09:37:00, 1657.35, 1658.95, 1656, 1658.8, 830
ACC,2016-08-16 09:38:00, 1658.8, 1658.8, 1657.2, 1657.8, 385
ACC,2016-08-16 09:40:00, 1660.55, 1661.4, 1658.1, 1659.8, 1595
ACC,2016-08-16 09:39:00, 1657.1, 1661.25, 1657.1, 1661.25, 1161
ACC,2016-08-16 09:41:00, 1659.8, 1659.85, 1658.85, 1659.5, 166
ACC,2016-08-16 09:42:00, 1659.5, 1659.5, 1656.9, 1658.55, 1159
ACC,2016-08-16 09:43:00, 1658.55, 1659.5, 1658.55, 1659, 968
ACC,2016-08-16 09:44:00, 1659, 1659, 1657, 1657, 963
ACC,2016-08-16 09:45:00, 1657, 1657.75, 1656.95, 1656.95, 488
ACC,2016-08-16 09:46:00, 1656.95, 1658, 1656.95, 1657.8, 299
ACC,2016-08-16 09:47:00, 1657.8, 1658.95, 1657.75, 1658.6, 215
ACC,2016-08-16 09:48:00, 1658.6, 1659, 1658, 1658.45, 1420
ACC,2016-08-16 09:49:00, 1658.45, 1659, 1658.1, 1659, 401
ACC,2016-08-16 09:50:00, 1659, 1659, 1658.3, 1658.6, 345
ACC,2016-08-16 09:51:00, 1658.6, 1658.6, 1657.7, 1657.85, 842
ACC,2016-08-16 09:52:00, 1657.85, 1657.95, 1656.95, 1657, 567
ACC,2016-08-16 09:53:00, 1657, 1657.4, 1656.5, 1657.4, 275
ACC,2016-08-16 09:54:00, 1657.4, 1658.7, 1656.6, 1657.1, 641
ACC,2016-08-16 09:55:00, 1657.1, 1658.45, 1656, 1656, 2064
ACC,2016-08-16 09:56:00, 1656, 1657.1, 1655.7, 1656.75, 188
ACC,2016-08-16 09:57:00, 1656.75, 1658, 1656.75, 1658, 245
ACC,2016-08-16 09:58:00, 1658, 1658, 1656.25, 1657, 551
ACC,2016-08-16 09:59:00, 1657, 1657.95, 1657, 1657, 348
ACC,2016-08-16 10:01:00, 1659, 1659, 1658.35, 1658.9, 515
ACC,2016-08-16 10:00:00, 1657.35, 1659, 1657, 1659, 552
ACC,2016-08-16 10:02:00, 1658.9, 1661.15, 1658.9, 1660.1, 1160
ACC,2016-08-16 10:04:00, 1656, 1657.95, 1656, 1657.95, 128
ACC,2016-08-16 10:03:00, 1660.1, 1661.5, 1656, 1656, 1166
ACC,2016-08-16 10:05:00, 1657.95, 1658.6, 1657.95, 1658.6, 157
ACC,2016-08-16 10:06:00, 1658.6, 1660.8, 1658.55, 1660.75, 302
ACC,2016-08-16 10:07:00, 1660.75, 1660.75, 1659.7, 1659.7, 451
ACC,2016-08-16 10:08:00, 1659.7, 1660.6, 1659.3, 1660, 291
ACC,2016-08-16 10:09:00, 1660, 1660, 1659.85, 1659.85, 1083
ACC,2016-08-16 10:10:00, 1659.85, 1660, 1659.15, 1659.15, 2200
ACC,2016-08-16 10:11:00, 1660, 1661.6, 1660, 1661.6, 894
ACC,2016-08-16 10:12:00, 1661.6, 1662, 1661.3, 1662, 808
ACC,2016-08-16 10:13:00, 1662, 1662.8, 1661.35, 1662.8, 247
ACC,2016-08-16 10:14:00, 1662.8, 1663.5, 1662.65, 1663.5, 190
ACC,2016-08-16 10:15:00, 1663.4, 1664.05, 1663, 1663, 924
ACC,2016-08-16 10:16:00, 1663, 1663, 1661.65, 1661.65, 614
ACC,2016-08-16 10:17:00, 1661.65, 1661.7, 1660.5, 1661.7, 396
ACC,2016-08-16 10:18:00, 1661.7, 1664, 1661.7, 1663.8, 317
ACC,2016-08-16 10:19:00, 1664, 1664, 1663.5, 1663.5, 276
ACC,2016-08-16 10:20:00, 1663.5, 1663.75, 1663, 1663, 332
ACC,2016-08-16 10:21:00, 1663, 1664.35, 1662.9, 1664.35, 525
ACC,2016-08-16 10:22:00, 1664.35, 1665, 1663.85, 1665, 2787
ACC,2016-08-16 10:23:00, 1665, 1665.6, 1663.05, 1663.8, 529
ACC,2016-08-16 10:24:00, 1663.8, 1666, 1663.8, 1666, 348
ACC,2016-08-16 10:25:00, 1666.1, 1666.1, 1664.85, 1665.6, 297
ACC,2016-08-16 10:26:00, 1665.6, 1666.65, 1665.6, 1666.2, 294
ACC,2016-08-16 10:27:00, 1666.2, 1666.65, 1665.65, 1665.65, 292
ACC,2016-08-16 10:28:00, 1666, 1666, 1665.9, 1666, 503
ACC,2016-08-16 10:29:00, 1666, 1666.05, 1663.8, 1663.8, 663
ACC,2016-08-16 10:30:00, 1663.8, 1664.95, 1663.8, 1664.95, 564
ACC,2016-08-16 10:31:00, 1664.95, 1665.45, 1664.25, 1664.25, 372
