Code,Date,Open,High,Low,Close,Volume
BOSCHLTD,2016-08-16 09:15:00, 24486, 24545, 24275, 24313.1, 380
BOSCHLTD,2016-08-16 09:16:00, 24376.05, 24490.2, 24376.05, 24406.85, 347
BOSCHLTD,2016-08-16 09:17:00, 24406.85, 24406.85, 24300, 24311.95, 314
BOSCHLTD,2016-08-16 09:18:00, 24342.65, 24342.65, 24315.1, 24324.7, 117
BOSCHLTD,2016-08-16 09:19:00, 24324.7, 24330, 24300, 24300, 293
BOSCHLTD,2016-08-16 09:20:00, 24290, 24290, 24250, 24268.5, 177
BOSCHLTD,2016-08-16 09:21:00, 24264.4, 24294.9, 24257.7, 24273.05, 174
BOSCHLTD,2016-08-16 09:22:00, 24273.05, 24274, 24250.3, 24274, 62
BOSCHLTD,2016-08-16 09:23:00, 24275.1, 24300, 24275.1, 24297, 69
BOSCHLTD,2016-08-16 09:24:00, 24297, 24297, 24270, 24270, 63
BOSCHLTD,2016-08-16 09:25:00, 24270, 24275, 24253.15, 24263.4, 173
BOSCHLTD,2016-08-16 09:26:00, 24263.4, 24279.5, 24262.45, 24279.5, 222
BOSCHLTD,2016-08-16 09:27:00, 24279.5, 24300, 24275.3, 24300, 98
BOSCHLTD,2016-08-16 09:28:00, 24300, 24300, 24260, 24266.75, 154
BOSCHLTD,2016-08-16 09:29:00, 24266.75, 24297.9, 24256.05, 24297.9, 114
BOSCHLTD,2016-08-16 09:30:00, 24297.9, 24310, 24288.4, 24301.9, 212
BOSCHLTD,2016-08-16 09:31:00, 24301.9, 24339, 24301.9, 24310, 155
BOSCHLTD,2016-08-16 09:32:00, 24300.05, 24305, 24300, 24304.2, 76
BOSCHLTD,2016-08-16 09:33:00, 24307.9, 24309.85, 24288.65, 24296.45, 84
BOSCHLTD,2016-08-16 09:34:00, 24296.45, 24296.45, 24280.9, 24280.95, 17
BOSCHLTD,2016-08-16 09:35:00, 24280.95, 24295.15, 24280.95, 24294.25, 9
BOSCHLTD,2016-08-16 09:36:00, 24294.25, 24294.25, 24289.7, 24291.2, 24
BOSCHLTD,2016-08-16 09:37:00, 24293.95, 24293.95, 24290.8, 24292.8, 17
BOSCHLTD,2016-08-16 09:38:00, 24292.8, 24299.95, 24290.8, 24299.95, 99
BOSCHLTD,2016-08-16 09:39:00, 24299.95, 24300, 24290.8, 24300, 59
BOSCHLTD,2016-08-16 09:40:00, 24300, 24300, 24298.65, 24300, 103
BOSCHLTD,2016-08-16 09:41:00, 24299.9, 24321.65, 24299.9, 24315.45, 53
BOSCHLTD,2016-08-16 09:42:00, 24315.45, 24315.45, 24289, 24297.45, 41
BOSCHLTD,2016-08-16 09:43:00, 24300, 24310, 24300, 24310, 46
BOSCHLTD,2016-08-16 09:44:00, 24310, 24325, 24309.95, 24322.45, 65
BOSCHLTD,2016-08-16 09:45:00, 24322.45, 24324.9, 24300.1, 24307.6, 38
BOSCHLTD,2016-08-16 09:46:00, 24307.6, 24314.55, 24306.35, 24314.55, 8
BOSCHLTD,2016-08-16 09:47:00, 24314.55, 24319.25, 24300, 24300, 29
BOSCHLTD,2016-08-16 09:48:00, 24300, 24308.6, 24286.15, 24307, 62
BOSCHLTD,2016-08-16 09:49:00, 24307, 24310.2, 24286.75, 24286.8, 57
BOSCHLTD,2016-08-16 09:50:00, 24286.8, 24296.35, 24286.8, 24287.15, 20
BOSCHLTD,2016-08-16 09:51:00, 24287.15, 24305.1, 24287.15, 24299.9, 24
BOSCHLTD,2016-08-16 09:52:00, 24299.9, 24303.65, 24291, 24299.95, 79
BOSCHLTD,2016-08-16 09:53:00, 24296.95, 24308.05, 24291.85, 24300, 30
BOSCHLTD,2016-08-16 09:54:00, 24300, 24307.85, 24291, 24299.95, 28
BOSCHLTD,2016-08-16 09:55:00, 24299.95, 24307.8, 24299.95, 24303.5, 25
BOSCHLTD,2016-08-16 09:56:00, 24303.5, 24306.8, 24300, 24300, 25
BOSCHLTD,2016-08-16 09:57:00, 24300, 24332.45, 24298.05, 24317.95, 167
BOSCHLTD,2016-08-16 09:58:00, 24317.95, 24317.95, 24299.1, 24311.6, 35
BOSCHLTD,2016-08-16 09:59:00, 24311.6, 24311.6, 24305.35, 24305.35, 19
BOSCHLTD,2016-08-16 10:00:00, 24305.35, 24310.85, 24305.3, 24305.35, 22
BOSCHLTD,2016-08-16 10:01:00, 24305.35, 24310.35, 24301.5, 24305.35, 35
BOSCHLTD,2016-08-16 10:02:00, 24305.35, 24305.35, 24301.5, 24305.25, 24
BOSCHLTD,2016-08-16 10:03:00, 24305.25, 24311.25, 24305.25, 24311.25, 23
BOSCHLTD,2016-08-16 10:04:00, 24311.25, 24311.25, 24306.25, 24306.25, 26
BOSCHLTD,2016-08-16 10:05:00, 24306.25, 24316.9, 24306.25, 24306.8, 27
BOSCHLTD,2016-08-16 10:06:00, 24306.8, 24306.8, 24306.8, 24306.8, 20
BOSCHLTD,2016-08-16 10:07:00, 24306.8, 24313.35, 24306.8, 24312.6, 29
BOSCHLTD,2016-08-16 10:08:00, 24312.6, 24312.6, 24310.65, 24310.65, 15
BOSCHLTD,2016-08-16 10:09:00, 24310.65, 24325.1, 24310.65, 24314.35, 146
BOSCHLTD,2016-08-16 10:10:00, 24314.35, 24324.75, 24307.5, 24311.8, 37
BOSCHLTD,2016-08-16 10:11:00, 24311.8, 24334.95, 24311.8, 24334.95, 27
BOSCHLTD,2016-08-16 10:12:00, 24334.95, 24349.95, 24327.3, 24343.45, 34
BOSCHLTD,2016-08-16 10:13:00, 24343.45, 24349.95, 24340.5, 24349.95, 23
BOSCHLTD,2016-08-16 10:14:00, 24349.95, 24382.65, 24349.95, 24370.95, 142
BOSCHLTD,2016-08-16 10:15:00, 24370.95, 24372.35, 24320.1, 24320.15, 152
BOSCHLTD,2016-08-16 10:16:00, 24320.15, 24327.85, 24320, 24320.5, 20
BOSCHLTD,2016-08-16 10:17:00, 24320.5, 24328.4, 24310, 24310, 31
BOSCHLTD,2016-08-16 10:18:00, 24310, 24318.35, 24310, 24310, 26
BOSCHLTD,2016-08-16 10:19:00, 24310, 24310.05, 24290.05, 24300, 105
BOSCHLTD,2016-08-16 10:20:00, 24300, 24300, 24272.5, 24289.35, 78
BOSCHLTD,2016-08-16 10:21:00, 24289.35, 24300, 24280, 24289.35, 61
BOSCHLTD,2016-08-16 10:22:00, 24289.35, 24300, 24289.35, 24300, 23
BOSCHLTD,2016-08-16 10:23:00, 24300, 24300, 24298.1, 24298.15, 5
BOSCHLTD,2016-08-16 10:24:00, 24298.1, 24298.1, 24290.8, 24291, 9
BOSCHLTD,2016-08-16 10:25:00, 24296, 24306.15, 24296, 24299.95, 107
BOSCHLTD,2016-08-16 10:26:00, 24299.95, 24299.95, 24280.05, 24280.05, 15
BOSCHLTD,2016-08-16 10:27:00, 24280.05, 24288.5, 24270, 24270, 90
BOSCHLTD,2016-08-16 10:28:00, 24270, 24272, 24270, 24272, 29
BOSCHLTD,2016-08-16 10:29:00, 24272, 24293.45, 24271.95, 24293.45, 4
BOSCHLTD,2016-08-16 10:30:00, 24300, 24320, 24300, 24300, 36
BOSCHLTD,2016-08-16 10:31:00, 24300, 24300, 24275.9, 24275.95, 43
BOSCHLTD,2016-08-16 10:32:00, 24275.95, 24300, 24275.95, 24300, 13
BOSCHLTD,2016-08-16 10:33:00, 24300, 24300, 24279.8, 24279.8, 13
BOSCHLTD,2016-08-16 10:34:00, 24279.8, 24289, 24279.8, 24288.95, 4
BOSCHLTD,2016-08-16 10:35:00, 24288.95, 24299.4, 24288.9, 24291.7, 17
BOSCHLTD,2016-08-16 10:36:00, 24291.7, 24299.95, 24291.7, 24299.95, 7
BOSCHLTD,2016-08-16 10:37:00, 24299.95, 24299.95, 24288.9, 24289.1, 22
BOSCHLTD,2016-08-16 10:38:00, 24289.1, 24299.9, 24289.1, 24298.6, 5
BOSCHLTD,2016-08-16 10:39:00, 24298.6, 24299.9, 24298.6, 24299.9, 6
BOSCHLTD,2016-08-16 10:40:00, 24299.9, 24299.95, 24299.15, 24299.15, 13
BOSCHLTD,2016-08-16 10:41:00, 24299.15, 24300, 24295.75, 24300, 19
BOSCHLTD,2016-08-16 10:42:00, 24299.45, 24299.45, 24275, 24275, 47
BOSCHLTD,2016-08-16 10:43:00, 24272.9, 24272.9, 24259.7, 24259.7, 42
BOSCHLTD,2016-08-16 10:44:00, 24259.7, 24270, 24259.7, 24267.5, 12
BOSCHLTD,2016-08-16 10:45:00, 24270, 24270, 24265.75, 24270, 12
BOSCHLTD,2016-08-16 10:46:00, 24270, 24270, 24269.9, 24269.9, 9
