Date,Open,High,Low,Close,Volume
2016-09-30 09:15:00, 161.35, 161.55, 160.6, 161.1, 75396
2016-09-30 09:16:00, 161.2, 161.85, 161, 161.85, 48301
2016-09-30 09:17:00, 161.95, 162.2, 161.9, 162.2, 83523
2016-09-30 09:18:00, 162.3, 162.3, 161.8, 161.8, 49004
2016-09-30 09:19:00, 161.7, 161.8, 161.1, 161.5, 53130
2016-09-30 09:20:00, 161.5, 161.6, 160.5, 160.5, 86237
2016-09-30 09:21:00, 160.75, 161.05, 160.3, 161.05, 54083
2016-09-30 09:22:00, 161.05, 161.05, 160.5, 161.05, 26671
2016-09-30 09:23:00, 161.15, 161.7, 161.1, 161.7, 20344
2016-09-30 09:25:00, 161.55, 161.65, 161.05, 161.1, 20846
2016-09-30 09:24:00, 161.7, 161.7, 161.05, 161.55, 21842
2016-09-30 09:26:00, 161.1, 162, 161.1, 161.85, 68858
2016-09-30 09:27:00, 161.9, 162, 161.35, 161.9, 35557
2016-09-30 09:28:00, 161.9, 162.3, 161.5, 161.5, 66678
2016-09-30 09:29:00, 161.5, 162, 161.4, 161.55, 33100
2016-09-30 09:30:00, 161.8, 162.2, 161.4, 162.05, 49582
2016-09-30 09:31:00, 161.95, 162.5, 161.8, 162.25, 46629
2016-09-30 09:32:00, 162.25, 162.5, 162.15, 162.45, 12779
2016-09-30 09:33:00, 162.45, 162.6, 162.15, 162.5, 25994
2016-09-30 09:34:00, 162.55, 163.35, 162.55, 163.35, 69181
2016-09-30 09:35:00, 163.4, 163.85, 163.2, 163.7, 46888
2016-09-30 09:36:00, 163.7, 164.05, 163.6, 164, 50021
2016-09-30 09:37:00, 164, 164.4, 164, 164.3, 80417
2016-09-30 09:38:00, 164.25, 164.8, 164.25, 164.65, 40620
2016-09-30 09:39:00, 164.5, 164.5, 164.05, 164.35, 49181
2016-09-30 09:40:00, 164.25, 164.7, 164.1, 164.15, 16712
2016-09-30 09:41:00, 164.25, 164.45, 164, 164.2, 20947
2016-09-30 09:42:00, 164.2, 164.4, 164.1, 164.4, 12100
2016-09-30 09:43:00, 164.3, 164.4, 164, 164.35, 20729
2016-09-30 09:44:00, 164.2, 164.5, 164.2, 164.5, 25180
