Date,Open,High,Low,Close,Volume
2016-09-30 09:15:00, 1396, 1398.7, 1394.25, 1394.85, 6837
2016-09-30 09:16:00, 1394.9, 1394.9, 1390.55, 1394.7, 16472
2016-09-30 09:17:00, 1394.7, 1398.15, 1392.8, 1392.8, 47464
2016-09-30 09:18:00, 1392.35, 1392.35, 1391.5, 1391.5, 13659
2016-09-30 09:19:00, 1391.5, 1391.6, 1390, 1390.3, 6169
2016-09-30 09:20:00, 1390.25, 1390.25, 1386.3, 1386.45, 8675
2016-09-30 09:21:00, 1386.45, 1388.95, 1386.45, 1388.3, 6029
2016-09-30 09:22:00, 1388.95, 1388.95, 1387, 1387.65, 10297
2016-09-30 09:23:00, 1387.65, 1390.15, 1387.65, 1389.85, 5984
2016-09-30 09:24:00, 1389.85, 1392, 1389.3, 1391.25, 6144
2016-09-30 09:25:00, 1391.25, 1392.75, 1391.15, 1391.55, 4579
2016-09-30 09:26:00, 1391.55, 1391.55, 1391, 1391.2, 2162
2016-09-30 09:27:00, 1391.25, 1394.6, 1391.25, 1394.6, 5599
2016-09-30 09:28:00, 1394.55, 1394.55, 1392.1, 1392.9, 4344
2016-09-30 09:29:00, 1392.9, 1392.9, 1390.75, 1390.75, 3967
2016-09-30 09:30:00, 1390.95, 1393, 1390.8, 1391.85, 7280
2016-09-30 09:31:00, 1391.85, 1392.4, 1390.8, 1391.95, 4939
2016-09-30 09:32:00, 1392, 1392.3, 1391.7, 1391.9, 4203
2016-09-30 09:33:00, 1391.9, 1392, 1390.2, 1391, 4378
2016-09-30 09:34:00, 1391.05, 1392.2, 1391.05, 1392.15, 4557
2016-09-30 09:35:00, 1392.15, 1393.3, 1392.1, 1392.75, 12106
2016-09-30 09:36:00, 1392.75, 1393.35, 1392.6, 1393.35, 17978
2016-09-30 09:37:00, 1392.95, 1392.95, 1391.45, 1391.45, 10864
2016-09-30 09:38:00, 1391.45, 1393.6, 1391.4, 1392.15, 21432
2016-09-30 09:39:00, 1392.15, 1392.15, 1390.85, 1390.85, 3441
2016-09-30 09:40:00, 1390.8, 1392.9, 1390.8, 1391.6, 5305
2016-09-30 09:41:00, 1391.6, 1391.6, 1390.1, 1390.25, 2802
2016-09-30 09:42:00, 1390.25, 1392.1, 1390.25, 1392, 367
2016-09-30 09:43:00, 1392.05, 1392.1, 1391.65, 1392, 563
2016-09-30 09:44:00, 1392, 1393, 1392, 1393, 6405
2016-09-30 09:45:00, 1393.4, 1393.4, 1391.75, 1391.8, 3524
2016-09-30 09:46:00, 1391.8, 1392, 1391.65, 1391.9, 2660
2016-09-30 09:47:00, 1391.9, 1392.75, 1391.9, 1392.75, 766
2016-09-30 09:48:00, 1392.85, 1393.15, 1392.3, 1393.15, 2875
2016-09-30 09:49:00, 1393.15, 1393.15, 1392.4, 1392.85, 2079
2016-09-30 09:50:00, 1392.85, 1393.15, 1392.4, 1393.15, 6175
2016-09-30 09:51:00, 1393.15, 1393.15, 1391.7, 1391.75, 4721
2016-09-30 09:52:00, 1391.75, 1391.75, 1390.65, 1391.1, 2623
2016-09-30 09:53:00, 1391.1, 1391.1, 1390.65, 1390.7, 3829
2016-09-30 09:54:00, 1390.65, 1390.7, 1390.3, 1390.55, 1292
2016-09-30 09:55:00, 1390.55, 1390.8, 1390.5, 1390.75, 775
2016-09-30 09:56:00, 1390.75, 1390.95, 1390.7, 1390.95, 800
2016-09-30 09:57:00, 1390.95, 1392.15, 1390.95, 1391.4, 2203
2016-09-30 09:58:00, 1391.1, 1391.35, 1391.05, 1391.2, 808
2016-09-30 09:59:00, 1391.2, 1391.2, 1390.9, 1391, 4024
2016-09-30 10:00:00, 1390.9, 1390.95, 1388.6, 1388.6, 7004
2016-09-30 10:01:00, 1388.55, 1390.65, 1388.3, 1390.45, 3115
2016-09-30 10:02:00, 1390.45, 1390.55, 1387.95, 1387.95, 8803
2016-09-30 10:03:00, 1387.7, 1388.5, 1385.5, 1388.4, 23613
2016-09-30 10:04:00, 1388.4, 1388.4, 1387.15, 1387.2, 3084
2016-09-30 10:05:00, 1387.55, 1388.4, 1387.2, 1388.4, 4027
2016-09-30 10:06:00, 1388.4, 1388.5, 1387.3, 1387.75, 804
2016-09-30 10:07:00, 1387.75, 1389.85, 1387.45, 1389, 2145
2016-09-30 10:08:00, 1389, 1390, 1388.75, 1390, 559
2016-09-30 10:09:00, 1390, 1390.9, 1389.6, 1390.25, 478109
2016-09-30 10:10:00, 1390.25, 1390.25, 1389, 1389.15, 2070
2016-09-30 10:11:00, 1389.15, 1389.15, 1387.75, 1388.4, 511
2016-09-30 10:12:00, 1388.4, 1388.4, 1388.15, 1388.15, 1124
2016-09-30 10:13:00, 1388.2, 1388.5, 1388.1, 1388.5, 1812
2016-09-30 10:14:00, 1388.5, 1388.5, 1387.65, 1388, 1892
2016-09-30 10:15:00, 1388, 1388, 1387.2, 1387.65, 1933
2016-09-30 10:16:00, 1387.65, 1387.65, 1384, 1384.9, 14306
2016-09-30 10:17:00, 1385.1, 1385.8, 1382.1, 1382.3, 2808
2016-09-30 10:18:00, 1382.75, 1385, 1382.15, 1382.15, 3181
2016-09-30 10:19:00, 1382.15, 1383.75, 1382.15, 1383.7, 1039
2016-09-30 10:20:00, 1383.75, 1383.75, 1381.8, 1382.45, 2350
2016-09-30 10:21:00, 1382.45, 1383.45, 1382.4, 1383.4, 578
2016-09-30 10:22:00, 1383.4, 1384.15, 1383.05, 1383.9, 708
2016-09-30 10:23:00, 1383.9, 1384.15, 1383.9, 1384.1, 1122
2016-09-30 10:24:00, 1384.1, 1385.7, 1384.1, 1385.15, 549
2016-09-30 10:25:00, 1385.15, 1386.9, 1385.15, 1386.6, 489
2016-09-30 10:26:00, 1386.7, 1386.8, 1386.5, 1386.75, 434
2016-09-30 10:27:00, 1386.75, 1387.2, 1386.6, 1387.15, 335
2016-09-30 10:28:00, 1387.15, 1387.15, 1386, 1386.5, 1706
2016-09-30 10:29:00, 1386.5, 1387.15, 1386.4, 1386.6, 4098
2016-09-30 10:30:00, 1386.6, 1387.2, 1386.4, 1386.8, 1236
2016-09-30 10:31:00, 1386.8, 1387.95, 1386.8, 1387.4, 843
2016-09-30 10:32:00, 1387.4, 1387.4, 1387.15, 1387.2, 1949
2016-09-30 10:33:00, 1387.2, 1387.4, 1387.1, 1387.15, 898
2016-09-30 10:34:00, 1387.2, 1387.3, 1387.1, 1387.2, 829
2016-09-30 10:35:00, 1387.2, 1387.75, 1387.15, 1387.7, 397
2016-09-30 10:36:00, 1387.7, 1388, 1387.5, 1387.95, 1751
2016-09-30 10:37:00, 1387.95, 1388.35, 1386.7, 1386.85, 15588
2016-09-30 10:38:00, 1386.8, 1386.8, 1385.85, 1385.9, 5791
2016-09-30 10:39:00, 1385.9, 1386.95, 1385.75, 1386.9, 1878
2016-09-30 10:40:00, 1386.9, 1387, 1386.6, 1387, 4926
2016-09-30 10:41:00, 1387, 1387.5, 1386.6, 1387.5, 21457
2016-09-30 10:42:00, 1387.5, 1388.1, 1386.8, 1386.95, 9049
2016-09-30 10:43:00, 1387, 1387, 1386.7, 1386.85, 723
2016-09-30 10:44:00, 1386.8, 1387, 1386.25, 1386.3, 7399
2016-09-30 10:45:00, 1386.3, 1386.3, 1386.15, 1386.3, 581
2016-09-30 10:46:00, 1386.3, 1386.55, 1385.55, 1386, 3304
2016-09-30 10:47:00, 1386, 1386.15, 1384.5, 1386, 2158
2016-09-30 10:48:00, 1386.25, 1386.25, 1385.4, 1385.65, 534
2016-09-30 10:49:00, 1385.75, 1385.75, 1385.05, 1385.45, 2172
2016-09-30 10:50:00, 1385.2, 1387, 1385.2, 1386.25, 2079
2016-09-30 10:51:00, 1386.25, 1386.25, 1384.5, 1385, 3357
2016-09-30 10:52:00, 1385, 1386.25, 1384.9, 1386.25, 5231
2016-09-30 10:53:00, 1386.25, 1389.1, 1386.25, 1388, 3021
2016-09-30 10:54:00, 1388, 1388, 1386.85, 1386.85, 6892
2016-09-30 10:55:00, 1386.95, 1387.75, 1386.7, 1387.45, 59119
2016-09-30 10:56:00, 1387.45, 1387.45, 1385.45, 1386.95, 56692
2016-09-30 10:57:00, 1386.95, 1388.6, 1386.95, 1388.15, 713
2016-09-30 10:58:00, 1388.15, 1388.15, 1386.4, 1387.8, 72578
2016-09-30 10:59:00, 1387.8, 1389.6, 1387.35, 1389.2, 3579
2016-09-30 11:00:00, 1389.2, 1389.3, 1387.25, 1387.55, 1805
2016-09-30 11:01:00, 1387.55, 1388.25, 1387.55, 1388.1, 363
2016-09-30 11:02:00, 1388.1, 1388.2, 1387.6, 1388.2, 1093
2016-09-30 11:03:00, 1388.2, 1389.4, 1388.1, 1388.9, 1552
2016-09-30 11:04:00, 1388.9, 1389.95, 1388.9, 1389.95, 818
2016-09-30 11:05:00, 1389.95, 1389.95, 1386, 1388.3, 72332
2016-09-30 11:06:00, 1388.6, 1388.6, 1387.45, 1387.45, 4429
2016-09-30 11:07:00, 1387.45, 1387.5, 1386.05, 1386.5, 98263
2016-09-30 11:08:00, 1386.45, 1386.7, 1386, 1386.2, 38470
2016-09-30 11:09:00, 1386.2, 1386.7, 1386.2, 1386.35, 861
2016-09-30 11:10:00, 1386.4, 1386.65, 1386.35, 1386.35, 1245
2016-09-30 11:11:00, 1386.4, 1386.9, 1386.3, 1386.5, 1124
2016-09-30 11:12:00, 1386.45, 1386.75, 1386, 1386.75, 4220
2016-09-30 11:13:00, 1386.75, 1386.75, 1386, 1386, 7248
2016-09-30 11:14:00, 1386.05, 1386.1, 1385.5, 1386, 12335
2016-09-30 11:15:00, 1386, 1386.45, 1385.6, 1386.1, 4692
2016-09-30 11:16:00, 1386.1, 1386.35, 1386.1, 1386.3, 242
