Date,Open,High,Low,Close,Volume
2016-09-30 09:15:00, 2440, 2440, 2424.45, 2435.55, 17411
2016-09-30 09:16:00, 2435.55, 2437, 2434.5, 2437, 7295
2016-09-30 09:18:00, 2439, 2447.4, 2439, 2447.4, 7769
2016-09-30 09:17:00, 2437, 2440, 2437, 2439.4, 4717
2016-09-30 09:19:00, 2446.2, 2449.75, 2444.15, 2448.25, 11514
2016-09-30 09:20:00, 2448, 2448, 2443.05, 2443.1, 5500
2016-09-30 09:21:00, 2443.15, 2446.4, 2440.15, 2445.2, 7298
2016-09-30 09:22:00, 2445, 2445, 2436.7, 2440.95, 6789
2016-09-30 09:23:00, 2441, 2445, 2438.2, 2441.55, 6856
2016-09-30 09:24:00, 2441.6, 2441.6, 2438.6, 2440.4, 2889
2016-09-30 09:25:00, 2440.05, 2441.05, 2440.05, 2440.7, 3632
2016-09-30 09:26:00, 2440.7, 2444.9, 2440.6, 2443.25, 2357
2016-09-30 09:27:00, 2444.85, 2445, 2442.85, 2444.9, 3478
2016-09-30 09:28:00, 2444.9, 2445, 2441, 2441.1, 4556
2016-09-30 09:29:00, 2441.1, 2441.85, 2440.05, 2440.05, 3811
2016-09-30 09:30:00, 2440.1, 2440.45, 2435.5, 2437.45, 5851
2016-09-30 09:31:00, 2437.45, 2437.45, 2433.65, 2434.05, 4016
2016-09-30 09:32:00, 2434.4, 2435.5, 2432.1, 2432.1, 2352
2016-09-30 09:33:00, 2432.1, 2432.1, 2430, 2430.05, 5953
2016-09-30 09:34:00, 2430.05, 2433, 2430, 2431.95, 5452
2016-09-30 09:35:00, 2431.5, 2432.6, 2431.5, 2432.55, 1010
2016-09-30 09:36:00, 2432.55, 2434.3, 2431.05, 2434.3, 1551
2016-09-30 09:37:00, 2434.3, 2435.45, 2431.05, 2431.2, 929
2016-09-30 09:38:00, 2431.2, 2431.8, 2431.1, 2431.5, 705
2016-09-30 09:39:00, 2431.5, 2431.5, 2430.15, 2430.15, 642
2016-09-30 09:40:00, 2430.15, 2432, 2430, 2430.1, 1530
2016-09-30 09:41:00, 2430.1, 2430.5, 2430, 2430.05, 7291
2016-09-30 09:42:00, 2430, 2430.05, 2430, 2430, 1692
2016-09-30 09:43:00, 2430, 2430.4, 2429.9, 2430.1, 6426
2016-09-30 09:44:00, 2430.1, 2430.45, 2430, 2430.45, 3042
2016-09-30 09:45:00, 2430.45, 2430.65, 2430, 2430.05, 1641
2016-09-30 09:46:00, 2430.05, 2431.5, 2430, 2430.05, 4964
2016-09-30 09:47:00, 2430.5, 2431.9, 2430, 2430.05, 1822
2016-09-30 09:48:00, 2430.05, 2432.95, 2430, 2431, 5925
2016-09-30 09:49:00, 2431, 2431, 2430, 2430.1, 3759
2016-09-30 09:50:00, 2430.15, 2432.6, 2430.05, 2430.55, 1736
2016-09-30 09:51:00, 2430.55, 2431.4, 2430, 2431, 4184
2016-09-30 09:52:00, 2431, 2431.1, 2430, 2430, 7160
2016-09-30 09:53:00, 2430.05, 2430.9, 2430, 2430, 9873
2016-09-30 09:54:00, 2430, 2432.65, 2428.6, 2432.35, 5164
2016-09-30 09:55:00, 2432.35, 2432.35, 2431, 2431.05, 353
2016-09-30 09:56:00, 2431.05, 2431.4, 2430.1, 2430.85, 1596
2016-09-30 09:57:00, 2431.1, 2432.25, 2431.1, 2431.4, 1208
2016-09-30 09:58:00, 2431.4, 2432.45, 2431, 2432.15, 982
2016-09-30 09:59:00, 2432.15, 2440, 2430.6, 2439.6, 4833
2016-09-30 10:00:00, 2439.55, 2440.65, 2435.85, 2435.85, 3297
2016-09-30 10:01:00, 2435, 2439.1, 2433.4, 2438.65, 2036
2016-09-30 10:02:00, 2438.65, 2439, 2438.35, 2438.6, 735
