Date,Open,High,Low,Close,Volume
2016-09-30 09:15:00, 142.1, 142.7, 140.45, 142.7, 29323
2016-09-30 09:16:00, 142.7, 142.95, 142.5, 142.85, 8093
2016-09-30 09:17:00, 143.05, 144.4, 143.05, 144.3, 26424
2016-09-30 09:18:00, 144.1, 144.6, 143.5, 144.6, 37713
2016-09-30 09:19:00, 144.5, 144.5, 143.6, 143.9, 8785
2016-09-30 09:20:00, 143.8, 143.8, 142.35, 142.35, 17452
2016-09-30 09:21:00, 142.35, 142.8, 142.05, 142.8, 25859
2016-09-30 09:22:00, 142.65, 142.65, 141.6, 141.8, 17515
2016-09-30 09:23:00, 141.9, 142.3, 141.9, 142.25, 22614
2016-09-30 09:24:00, 142.25, 142.65, 142.05, 142.65, 5871
2016-09-30 09:25:00, 142.8, 142.95, 142.55, 142.75, 14147
2016-09-30 09:26:00, 142.75, 143.75, 142.75, 143.55, 6407
2016-09-30 09:27:00, 143.55, 143.8, 143.55, 143.8, 8534
2016-09-30 09:28:00, 143.8, 144.45, 143.75, 144.1, 22324
2016-09-30 09:29:00, 144.1, 144.1, 143.55, 143.55, 3611
2016-09-30 09:30:00, 143.4, 144.2, 143.4, 144.05, 29268
2016-09-30 09:31:00, 144.05, 144.1, 143.5, 143.9, 12812
2016-09-30 09:32:00, 143.9, 144.45, 143.9, 144.45, 14423
2016-09-30 09:33:00, 144.45, 144.45, 144.05, 144.25, 6580
2016-09-30 09:34:00, 144.25, 144.8, 144.25, 144.8, 9363
2016-09-30 09:35:00, 144.8, 144.95, 144.7, 144.85, 7533
2016-09-30 09:38:00, 145.1, 145.15, 145.05, 145.1, 2777
2016-09-30 09:36:00, 144.85, 145.15, 144.7, 145.05, 11293
2016-09-30 09:37:00, 145.05, 145.35, 145, 145.1, 10678
2016-09-30 09:39:00, 145.15, 145.15, 145, 145, 5062
2016-09-30 09:40:00, 145.05, 145.1, 144.85, 144.85, 19938
2016-09-30 09:41:00, 144.85, 145, 144.6, 144.7, 3969
2016-09-30 09:42:00, 144.75, 145.15, 144.75, 145.15, 5686
2016-09-30 09:43:00, 145.1, 145.3, 145, 145.25, 7278
2016-09-30 09:44:00, 145.25, 145.25, 145.1, 145.25, 4284
2016-09-30 09:45:00, 145.25, 145.3, 145.15, 145.2, 3553
2016-09-30 09:46:00, 145.15, 145.15, 144.75, 144.75, 3732
2016-09-30 09:47:00, 144.75, 145.3, 144.75, 145.25, 5453
2016-09-30 09:48:00, 145.25, 145.25, 145.15, 145.2, 2028
2016-09-30 09:49:00, 145.15, 145.15, 145, 145.05, 5017
2016-09-30 09:50:00, 145.05, 145.3, 145, 145.2, 1972
2016-09-30 09:51:00, 145.2, 145.3, 145.05, 145.1, 5585
2016-09-30 09:52:00, 145.1, 145.1, 144.8, 144.8, 7468
2016-09-30 09:53:00, 144.9, 145, 144.6, 144.6, 4359
2016-09-30 09:54:00, 144.6, 144.7, 144.4, 144.5, 8909
2016-09-30 09:55:00, 144.5, 144.8, 144.4, 144.6, 9153
2016-09-30 09:56:00, 144.6, 144.6, 144.2, 144.2, 2005
2016-09-30 09:57:00, 144.2, 144.7, 144.15, 144.15, 10836
2016-09-30 09:58:00, 144.15, 144.55, 144.15, 144.45, 2730
2016-09-30 09:59:00, 144.45, 144.6, 144.25, 144.45, 4585
2016-09-30 10:00:00, 144.45, 144.45, 144.3, 144.3, 1432
2016-09-30 10:01:00, 144.25, 144.4, 143.8, 144.25, 5463
2016-09-30 10:02:00, 144.25, 144.25, 143.95, 144.1, 2446
2016-09-30 10:03:00, 144.1, 144.2, 144, 144.2, 5250
2016-09-30 10:04:00, 144.2, 144.35, 144.2, 144.35, 4230
2016-09-30 10:05:00, 144.35, 144.9, 144.35, 144.9, 14796
2016-09-30 10:06:00, 144.9, 145.3, 144.9, 145.1, 3964
2016-09-30 10:07:00, 145.1, 145.25, 145, 145.15, 1532
2016-09-30 10:08:00, 145.15, 145.2, 144.9, 145.2, 5386
2016-09-30 10:09:00, 145.2, 145.25, 145, 145, 2582
